atr_mult,rebound,vol_block,atr_fast,max_open,equity_stop,final,dd,net,months,yup,tpy,ruin,trades
4.5,0.75,0.7,10,10,6.0,2604.0797651785506,31.367626393295296,2504.0797651785506,92.07048458149781,19,198.89226001729605,False,3778
4.5,0.75,0.7,10,10,9.0,2586.3509071428193,15.168759176939798,2486.3509071428193,86.78414096916299,19,193.6804194292303,False,3679
4.5,0.75,0.7,10,12,4.0,2685.7031473214133,25.336432701070933,2585.7031473214133,91.18942731277532,19,235.69101326030557,False,4477
4.5,0.75,0.7,10,12,6.0,2725.980689285704,31.258984582922306,2625.047689285704,88.98678414096916,19,225.1093975208994,False,4276
4.5,0.75,0.7,10,12,9.0,2788.2462294642855,25.765558683835525,2688.2462294642855,85.02202643171806,19,216.94944508503892,False,4121
4.5,0.75,0.7,10,15,4.0,2883.135549999994,24.58226658272743,2783.135549999994,92.51101321585902,19,262.6451787258576,False,4989
4.5,0.75,0.7,10,15,6.0,2815.2884767857176,28.43140801019361,2715.2884767857176,89.86784140969164,19,255.2748991063707,False,4849
4.5,0.75,0.7,10,15,9.0,2970.8484830357283,11.283427175049608,2870.8484830357283,86.78414096916299,19,258.06507639089074,False,4902
4.5,0.75,0.7,15,10,4.0,2616.0920472465164,26.307591287335125,2516.0920472465164,94.27312775330397,19,202.31417555491495,False,3843
4.5,0.75,0.7,15,10,6.0,2597.8156957292736,26.307591287335125,2497.8156957292736,92.51101321585902,19,196.47059671375035,False,3732
4.5,0.75,0.7,15,10,9.0,2824.134700892838,27.43823019458817,2724.134700892838,85.02202643171806,19,195.78621360622657,False,3719
4.5,0.75,0.7,15,12,4.0,2729.39519290709,26.263614022864147,2629.39519290709,91.18942731277532,19,242.32426491784375,False,4603
4.5,0.75,0.7,15,12,6.0,2775.617506880635,55.339354108190584,2675.617506880635,90.7488986784141,19,241.1134332660709,False,4580
4.5,0.75,0.7,15,12,9.0,2900.2251203608944,53.07110959976765,2800.2251203608944,88.98678414096916,19,225.53055635629863,False,4284
4.5,0.75,0.7,15,15,4.0,2736.559058928563,26.10253923763151,2636.559058928563,92.51101321585902,19,266.64618766215045,False,5065
4.5,0.75,0.7,15,15,6.0,2664.446654732768,26.10253923763151,2564.446654732768,89.86784140969164,19,255.3275439607956,False,4850
4.5,0.75,0.7,15,15,9.0,2908.0138894667953,20.70304933896414,2808.0138894667953,89.42731277533039,19,259.5391323147881,False,4930
4.5,0.75,0.7,20,10,4.0,2536.266027150928,23.913350636162427,2436.266027150928,89.86784140969164,19,210.47412799077543,False,3998
4.5,0.75,0.7,20,10,6.0,2650.9371461238443,24.390787230819754,2550.9371461238443,90.30837004405286,19,211.15851109829921,False,4011
4.5,0.75,0.7,20,10,9.0,2864.1739109690852,27.712783351365218,2764.1739109690852,89.42731277533039,19,204.3673248774863,False,3882
4.5,0.75,0.7,20,12,4.0,2749.0549176189465,20.301265986693835,2649.0549176189465,91.62995594713657,19,235.05927500720668,False,4465
4.5,0.75,0.7,20,12,6.0,2687.833813859556,9.774676578311881,2587.833813859556,87.22466960352423,19,231.11091092533871,False,4390
4.5,0.75,0.7,20,12,9.0,2964.2594393467994,25.571344354081845,2864.2594393467994,88.98678414096916,19,225.1620423753243,False,4277
4.5,0.75,0.7,20,15,4.0,2692.187186735034,23.66624788060395,2592.187186735034,92.07048458149781,19,262.0660853271836,False,4978
4.5,0.75,0.7,20,15,6.0,2712.0587915627834,32.400527781008634,2612.0587915627834,89.42731277533039,19,257.38069328336695,False,4889
4.5,0.75,0.7,20,15,9.0,2775.6328842811754,20.71243815735932,2675.6328842811754,86.78414096916299,19,256.1172167771692,False,4865
4.5,0.75,0.8,10,10,4.0,2406.952559821425,13.8477676205846,2306.952559821425,88.98678414096916,19,237.90209714615162,False,4519
4.5,0.75,0.8,10,10,6.0,2509.893135714321,6.601345411938706,2409.893135714321,83.70044052863436,19,218.6340804266359,False,4153
4.5,0.75,0.8,10,10,9.0,2487.7235821428767,12.406414637460175,2387.7235821428767,81.4977973568282,19,220.58194004035744,False,4190
4.5,0.75,0.8,10,12,4.0,2429.8177160714376,13.700304691176726,2329.8177160714376,89.42731277533039,19,261.8028610550591,False,4973
4.5,0.75,0.8,10,12,6.0,2454.2956107143136,6.8586936409054635,2354.2956107143136,87.66519823788546,19,244.43005909484,False,4643
4.5,0.75,0.8,10,12,9.0,2362.3461758928534,11.060319625688955,2262.3461758928534,83.70044052863436,19,244.85121793023924,False,4651
4.5,0.75,0.8,10,15,4.0,2428.0128589286123,14.007910849386857,2328.0128589286123,87.66519823788546,19,283.5451859325454,False,5386
4.5,0.75,0.8,10,15,6.0,2408.248981250061,16.323870012467665,2308.248981250061,82.81938325991189,19,267.85701931392333,False,5088
4.5,0.75,0.8,10,15,9.0,2467.115626785699,12.268326979218,2367.115626785699,82.81938325991189,19,254.3799365811473,False,4832
4.5,0.75,0.8,15,10,4.0,2573.0992035401896,15.780718754718709,2473.0992035401896,93.3920704845815,19,244.95650763908907,False,4653
4.5,0.75,0.8,15,10,6.0,2452.2053539647786,14.235310265035256,2352.2053539647786,87.66519823788546,19,244.4827039492649,False,4644
4.5,0.75,0.8,15,10,9.0,2433.1047030594473,17.87822512636946,2333.1047030594473,83.70044052863436,19,234.79605073508213,False,4460
4.5,0.75,0.8,15,12,4.0,2657.764595098674,14.348140681037883,2557.764595098674,95.15418502202643,19,276.0169717497838,False,5243
4.5,0.75,0.8,15,12,6.0,2567.4915886488216,13.394303298659304,2467.4915886488216,91.62995594713657,19,268.6466921302969,False,5103
4.5,0.75,0.8,15,12,9.0,2404.706666858112,15.053777045710765,2304.706666858112,86.34361233480176,19,274.17440184491204,False,5208
4.5,0.75,0.8,15,15,4.0,2555.4841809315926,16.563671299029682,2455.4841809315926,92.51101321585902,19,289.28347506486017,False,5495
4.5,0.75,0.8,15,15,6.0,2635.996007573687,12.871293850352563,2535.996007573687,89.86784140969164,19,290.1257927356587,False,5511
4.5,0.75,0.8,15,15,9.0,2681.4487688562062,12.399497661905533,2581.4487688562062,83.70044052863436,19,271.2262899971173,False,5152
4.5,0.75,0.8,20,10,4.0,2500.7120035699345,12.55081449114727,2400.7120035699345,91.62995594713657,19,247.32552608820984,False,4698
4.5,0.75,0.8,20,10,6.0,2450.2272291945364,14.76118629669816,2350.3947291945365,87.66519823788546,19,242.37690977226865,False,4604
4.5,0.75,0.8,20,10,9.0,2373.6450628719053,13.546405922097932,2273.5297503719053,84.14096916299559,19,229.79478956471604,False,4365
4.5,0.75,0.8,20,12,4.0,2476.6159395832506,19.1882000392998,2376.6159395832506,88.54625550660793,19,271.963317959066,False,5166
4.5,0.75,0.8,20,12,6.0,2568.897528583926,16.642221470663507,2469.065028583926,86.78414096916299,19,269.2257855289709,False,5114
4.5,0.75,0.8,20,12,9.0,2602.7675419854727,19.83606244346385,2502.7675419854727,84.14096916299559,19,272.4897665033151,False,5176
4.5,0.75,0.8,20,15,4.0,2640.56247143926,12.109021692286593,2540.56247143926,90.30837004405286,19,289.1781853560104,False,5493
4.5,0.75,0.8,20,15,6.0,2536.1978648214745,14.553131603671721,2436.1978648214745,89.86784140969164,19,280.2285601037763,False,5323
4.5,0.75,0.8,20,15,9.0,2530.4429601979914,11.693679308545175,2430.4429601979914,86.78414096916299,19,278.85979388872875,False,5297
4.5,0.75,0.9,10,10,4.0,2253.5811901786383,11.698836671696304,2153.5811901786383,91.18942731277532,19,266.64618766215045,False,5065
4.5,0.75,0.9,10,10,6.0,2038.502973214324,10.919178259822754,1938.502973214324,86.78414096916299,19,258.4335903718651,False,4909
4.5,0.75,0.9,10,10,9.0,2099.501783035762,14.378810301284512,1999.4096580357625,83.70044052863436,19,254.74845056212163,False,4839
4.5,0.75,0.9,10,12,4.0,2274.48035357148,11.409660623186522,2174.48035357148,89.42731277533039,19,280.01798068607667,False,5319
4.5,0.75,0.9,10,12,6.0,2122.164337500071,11.602944954802162,2022.1643375000708,85.02202643171806,19,281.8079057365235,False,5353
4.5,0.75,0.9,10,12,9.0,2542.365893750051,13.647138194889259,2442.2737687500517,86.34361233480176,19,285.80891467281634,False,5429
4.5,0.75,0.9,10,15,4.0,2377.0152455357966,11.409660623186522,2276.9304955357966,90.30837004405286,19,301.9708849812626,False,5736
4.5,0.75,0.9,10,15,6.0,2260.355675892942,11.602944954802162,2160.355675892942,88.98678414096916,19,302.18146439896225,False,5740
4.5,0.75,0.9,10,15,9.0,2484.9019625000496,13.647138194889259,2389.2845875000494,85.90308370044053,19,290.02050302680885,False,5509
4.5,0.75,0.9,15,10,4.0,2155.629616452307,11.759396916629871,2055.680866452307,86.34361233480176,19,268.8572715479965,False,5107
4.5,0.75,0.9,15,10,6.0,2291.042355831672,11.04237247713457,2191.042355831672,84.58149779735683,19,273.647953300663,False,5198
4.5,0.75,0.9,15,10,9.0,2131.3921211226025,10.909619609472037,2031.3921211226027,79.29515418502203,19,263.5927861055059,False,5007
4.5,0.75,0.9,15,12,4.0,2186.768627884646,10.975409940436055,2086.768627884646,87.22466960352423,19,298.4436797347939,False,5669
4.5,0.75,0.9,15,12,6.0,2416.3093400100065,11.00028296181348,2316.3093400100065,84.58149779735683,19,295.3902781781493,False,5611
4.5,0.75,0.9,15,12,9.0,2499.36812814683,10.802106470251788,2399.36812814683,86.78414096916299,19,285.12453156529256,False,5416
4.5,0.75,0.9,15,15,4.0,2231.6188022789856,11.157771691603962,2131.6188022789856,89.42731277533039,19,305.5507350821562,False,5804
4.5,0.75,0.9,15,15,6.0,2209.1990130057616,11.09106464097787,2109.1990130057616,83.25991189427313,19,305.4454453733064,False,5802
4.5,0.75,0.9,15,15,9.0,2221.236378165573,10.65175434962505,2121.236378165573,81.05726872246696,19,298.4963245892188,False,5670
4.5,0.75,0.9,20,10,4.0,2153.0522455295154,10.760033721195821,2053.0522455295154,88.98678414096916,19,265.6459354280772,False,5046
4.5,0.75,0.9,20,10,6.0,1938.8895226433349,11.02698177514179,1838.8895226433349,83.70044052863436,19,269.9628134909196,False,5128
4.5,0.75,0.9,20,10,9.0,2129.0041571138017,14.64202121855694,2029.0041571138015,77.97356828193833,19,266.7514773710003,False,5067
4.5,0.75,0.9,20,12,4.0,2171.6230875617416,11.35931714612348,2071.6230875617416,88.54625550660793,19,294.33738108965116,False,5591
4.5,0.75,0.9,20,12,6.0,2086.99463207992,19.466330098289315,1986.9946320799202,88.98678414096916,19,298.4436797347939,False,5669
4.5,0.75,0.9,20,12,9.0,2314.6723890874537,14.41970425944211,2214.6723890874537,81.4977973568282,19,283.4398962236956,False,5384
4.5,0.75,0.9,20,15,4.0,2163.1093156346606,11.839122753107723,2063.1093156346606,85.90308370044053,19,305.4980902277313,False,5803
4.5,0.75,0.9,20,15,6.0,2257.1735555926,11.223897495336999,2157.304658533777,86.34361233480176,19,307.6565292591525,False,5844
4.5,0.75,0.9,20,15,9.0,2283.280845221005,11.763776397529794,2183.280845221005,79.73568281938326,19,306.1824733352551,False,5816
5.0,0.55,0.7,10,10,4.0,2638.2735654761636,20.165566159633727,2538.2735654761636,91.62995594713657,19,223.5826967425771,False,4247
5.0,0.55,0.7,10,10,6.0,2732.319083730138,23.42987241435449,2632.319083730138,85.90308370044053,19,216.21241712309023,False,4107
5.0,0.55,0.7,10,10,9.0,2749.005112698405,23.247879938934705,2649.005112698405,88.98678414096916,19,218.16027673681177,False,4144
5.0,0.55,0.7,10,12,4.0,2682.0321091269575,20.098295405895918,2582.0321091269575,93.83259911894272,19,246.16733929086192,False,4676
5.0,0.55,0.7,10,12,6.0,2635.7695126984054,23.63230846520631,2535.7695126984054,91.18942731277532,19,245.1670870567887,False,4657
5.0,0.55,0.7,10,12,9.0,2639.071755158707,35.15446021847327,2539.071755158707,85.46255506607929,19,234.21695733640817,False,4449
5.0,0.55,0.7,10,15,4.0,2688.1220442460353,37.366422375454086,2588.1220442460353,90.30837004405286,19,260.48673969443644,False,4948
5.0,0.55,0.7,10,15,6.0,2698.811794642853,20.82966115595524,2598.811794642853,91.18942731277532,19,253.95877774574805,False,4824
5.0,0.55,0.7,10,15,9.0,2764.658617460323,17.637256977761073,2668.540867460323,88.54625550660793,19,245.64089074661285,False,4666
5.0,0.55,0.7,15,10,4.0,2307.686229986667,9.69724571861636,2207.686229986667,88.54625550660793,19,218.5287907177861,False,4151
5.0,0.55,0.7,15,10,6.0,2393.7765996225485,49.32596562761838,2293.7765996225485,87.66519823788546,19,217.94969731911212,False,4140
5.0,0.55,0.7,15,10,9.0,2606.278125527209,52.69735506620646,2506.278125527209,85.46255506607929,19,208.63155808590372,False,3963
5.0,0.55,0.7,15,12,4.0,2483.2355645201715,62.695008013315764,2383.2355645201715,88.54625550660793,19,235.48043384260592,False,4473
5.0,0.55,0.7,15,12,6.0,2461.594904958894,53.78859037864731,2361.594904958894,87.66519823788546,19,230.11065869126548,False,4371
5.0,0.55,0.7,15,12,9.0,2711.3316168206297,52.03215696657857,2611.3316168206297,82.81938325991189,19,218.00234217353704,False,4141
5.0,0.55,0.7,15,15,4.0,2366.748482699256,11.544068670619318,2266.748482699256,87.22466960352423,19,250.48421735370422,False,4758
5.0,0.55,0.7,15,15,6.0,2691.0590534146245,51.25071559104445,2591.0590534146245,89.42731277533039,19,250.3262827904295,False,4755
5.0,0.55,0.7,15,15,9.0,2673.518916656947,17.07160591068922,2573.518916656947,83.70044052863436,19,241.1660781204958,False,4581
5.0,0.55,0.7,20,10,4.0,2062.335222247676,17.80237566847312,1962.335222247676,84.58149779735683,19,217.37060392043816,False,4129
5.0,0.55,0.7,20,10,6.0,2113.8766705677235,18.4233064553609,2014.1015455677232,84.14096916299559,19,218.31821130008646,False,4147
5.0,0.55,0.7,20,10,9.0,2243.752212799118,24.229560126504953,2143.9770877991177,81.05726872246696,19,208.26304410492938,False,3956
5.0,0.55,0.7,20,12,4.0,2372.4429457132615,16.988479461650314,2272.4429457132615,88.10572687224669,19,241.53459210147017,False,4588
5.0,0.55,0.7,20,12,6.0,2282.6888904166344,12.392035818622443,2182.6888904166344,83.25991189427313,19,238.90234938022485,False,4538
5.0,0.55,0.7,20,12,9.0,2352.5762410671077,19.155458101970655,2252.7757410671074,81.4977973568282,19,230.16330354569038,False,4372
5.0,0.55,0.7,20,15,4.0,2412.2365636459485,15.013087046080544,2312.2365636459485,84.14096916299559,19,256.9068895935428,False,4880
5.0,0.55,0.7,20,15,6.0,2248.427710226718,15.382147500284567,2148.427710226718,82.81938325991189,19,251.8529835687518,False,4784
5.0,0.55,0.7,20,15,9.0,2391.1437174760954,15.629993492391424,2291.1437174760954,84.58149779735683,19,257.53862784664165,False,4892
5.0,0.55,0.8,10,10,4.0,2196.651327579334,13.196560248719658,2096.651327579334,86.34361233480176,19,248.11519890458345,False,4713
5.0,0.55,0.8,10,10,6.0,2206.269991468197,12.090053661384287,2106.269991468197,83.70044052863436,19,240.1131810319977,False,4561
5.0,0.55,0.8,10,10,9.0,2191.1677053571484,10.925293520079212,2091.1677053571484,75.77092511013215,19,235.79630296915536,False,4479
5.0,0.55,0.8,10,12,4.0,2230.6178988095207,13.274984773676879,2130.6178988095207,88.10572687224669,19,267.33057076967424,False,5078
5.0,0.55,0.8,10,12,6.0,2293.364727579373,12.289294083192537,2193.364727579373,84.14096916299559,19,265.33006630152784,False,5040
5.0,0.55,0.8,10,12,9.0,2312.6929307539626,11.017487168415649,2212.6929307539626,81.4977973568282,19,251.69504900547707,False,4781
5.0,0.55,0.8,10,15,4.0,2236.020110119051,14.46315668453729,2136.020110119051,89.86784140969164,19,280.965588065725,False,5337
5.0,0.55,0.8,10,15,6.0,2173.308376190456,14.869305207819995,2073.308376190456,84.58149779735683,19,275.9643268953589,False,5242
5.0,0.55,0.8,10,15,9.0,2302.0017871031896,8.80791945445526,2202.0017871031896,83.25991189427313,19,272.7003459210147,False,5180
5.0,0.55,0.8,15,10,4.0,2136.0606012876156,12.800967497957927,2036.0606012876156,88.10572687224669,19,259.27590804266356,False,4925
5.0,0.55,0.8,15,10,6.0,2121.793268513434,16.856465975932704,2021.7932685134342,86.78414096916299,19,254.16935716344767,False,4828
5.0,0.55,0.8,15,10,9.0,2037.842846663072,14.704342182853553,1937.842846663072,76.65198237885463,19,245.3250216200634,False,4660
5.0,0.55,0.8,15,12,4.0,2171.9176000041457,13.452854863984367,2071.9176000041457,89.42731277533039,19,279.49153214182763,False,5309
5.0,0.55,0.8,15,12,6.0,2084.507924714164,16.86689185331509,1984.5079247141641,88.10572687224669,19,268.5414024214471,False,5101
5.0,0.55,0.8,15,12,9.0,2154.4534919510584,14.664492732338916,2054.4534919510584,80.1762114537445,19,256.9068895935428,False,4880
5.0,0.55,0.8,15,15,4.0,2099.5448100691133,15.359506733131253,1999.5448100691133,87.66519823788546,19,287.1776808878639,False,5455
5.0,0.55,0.8,15,15,6.0,2115.8009367646364,16.916819880253186,2015.8009367646364,85.46255506607929,19,281.49203660997404,False,5347
5.0,0.55,0.8,15,15,9.0,2202.953493682725,10.693269460313132,2102.953493682725,82.37885462555066,19,271.0157105794177,False,5148
5.0,0.55,0.8,20,10,4.0,2117.621640309094,21.52602033238252,2017.6216403090937,85.90308370044053,19,257.43333813779185,False,4890
5.0,0.55,0.8,20,10,6.0,2325.5815412357574,15.472031577731594,2225.4672912357573,86.34361233480176,19,258.9600389161142,False,4919
5.0,0.55,0.8,20,10,9.0,2173.956312400285,16.571605339738067,2073.956312400285,81.4977973568282,19,249.74718939175554,False,4744
5.0,0.55,0.8,20,12,4.0,2127.2462329145937,13.219558598804976,2027.246232914594,83.25991189427313,19,276.0696166042087,False,5244
5.0,0.55,0.8,20,12,6.0,2293.262541285878,8.59647586912631,2193.4874162858778,83.25991189427313,19,276.1749063130585,False,5246
5.0,0.55,0.8,20,12,9.0,2159.5355760767793,10.95108183326596,2059.5355760767793,78.8546255506608,19,264.3824589218795,False,5022
5.0,0.55,0.8,20,15,4.0,2111.3580074920724,11.324158923995094,2011.3580074920724,84.14096916299559,19,282.9660925338714,False,5375
5.0,0.55,0.8,20,15,6.0,2239.8158593467438,10.27271318788077,2139.8158593467438,82.81938325991189,19,285.9142043816662,False,5431
5.0,0.55,0.8,20,15,9.0,2153.9123771606464,12.350742665223507,2053.9123771606464,77.97356828193833,19,272.06860766791584,False,5168
5.0,0.55,0.9,10,10,4.0,1889.4770400793855,13.51731018524163,1789.4770400793855,84.58149779735683,19,274.01646728163735,False,5205
5.0,0.55,0.9,10,10,6.0,2139.5121380952446,15.103437322443291,2039.5121380952446,83.70044052863436,19,275.2799437878351,False,5229
5.0,0.55,0.9,10,10,9.0,2195.2434501984667,17.647788386328138,2098.6507001984664,79.29515418502203,19,269.2784303833958,False,5115
5.0,0.55,0.9,10,12,4.0,1984.6068799603888,12.697222160408456,1884.6068799603888,84.58149779735683,19,297.33813779187085,False,5648
5.0,0.55,0.9,10,12,6.0,2148.3600906746583,13.612993847179503,2048.3600906746583,84.14096916299559,19,294.07415681752667,False,5586
5.0,0.55,0.9,10,12,9.0,2057.4899696428847,17.98450417869291,1957.4899696428845,80.61674008810573,19,282.9134476794465,False,5374
5.0,0.55,0.9,10,15,4.0,1955.1907150794616,13.854835537849322,1855.1907150794616,84.14096916299559,19,303.8660997405592,False,5772
5.0,0.55,0.9,10,15,6.0,2011.6398642857907,15.364528516571212,1911.6398642857907,82.81938325991189,19,297.6540069184203,False,5654
5.0,0.55,0.9,10,15,9.0,2118.1830144842143,18.040352043239288,2018.183014484214,80.1762114537445,19,291.28397953300663,False,5533
5.0,0.55,0.9,15,10,4.0,1848.3872280039072,12.973154851382892,1748.3872280039072,85.46255506607929,19,285.3351109829922,False,5420
5.0,0.55,0.9,15,10,6.0,1887.9423586885455,9.925805600805733,1787.9423586885455,83.70044052863436,19,273.96382242721245,False,5204
5.0,0.55,0.9,15,10,9.0,1847.9551528235463,12.831256526176135,1747.9551528235463,76.65198237885463,19,276.49077543960794,False,5252
5.0,0.55,0.9,15,12,4.0,1832.1299468628604,13.153558939896218,1732.1299468628604,85.90308370044053,19,292.7053906024791,False,5560
5.0,0.55,0.9,15,12,6.0,1885.9312683247304,10.676943029447948,1785.9312683247304,82.37885462555066,19,287.125036033439,False,5454
5.0,0.55,0.9,15,12,9.0,1928.4232692155144,13.018570771376867,1828.4232692155144,76.65198237885463,19,283.3872513692707,False,5383
5.0,0.55,0.9,15,15,4.0,1780.9775642330053,12.263406300313498,1680.9775642330053,84.58149779735683,19,305.129576246757,False,5796
5.0,0.55,0.9,15,15,6.0,1827.7794421300982,13.022693635624147,1727.7794421300982,79.73568281938326,19,303.1290717786105,False,5758
5.0,0.55,0.9,15,15,9.0,1765.3099624722518,12.822768798936798,1665.3099624722518,71.80616740088107,19,298.54896944364367,False,5671
5.0,0.55,0.9,20,10,4.0,2000.0649847169059,11.553809422767628,1900.0649847169059,85.90308370044053,19,285.70362496396655,False,5427
5.0,0.55,0.9,20,10,6.0,2084.4395999297067,11.884771589481975,1984.4395999297064,81.05726872246696,19,290.54695157105795,False,5519
5.0,0.55,0.9,20,10,9.0,1815.2917298832633,11.34862500216207,1715.2917298832633,74.44933920704845,19,274.75349524358603,False,5219
5.0,0.55,0.9,20,12,4.0,1941.9427000539124,10.267488931259358,1841.9427000539124,84.58149779735683,19,297.0749135197463,False,5643
5.0,0.55,0.9,20,12,6.0,1967.5233602756275,11.291379796418756,1867.5233602756275,82.81938325991189,19,290.02050302680885,False,5509
5.0,0.55,0.9,20,12,9.0,1809.282261102299,12.127472180141119,1709.282261102299,79.73568281938326,19,284.334858748919,False,5401
5.0,0.55,0.9,20,15,4.0,1902.3895209509587,11.359737901998669,1802.3895209509587,81.4977973568282,19,309.13058518304985,False,5872
5.0,0.55,0.9,20,15,6.0,2033.8659305112444,12.784153794118177,1933.8659305112444,82.37885462555066,19,302.6552680887864,False,5749
5.0,0.55,0.9,20,15,9.0,1747.021581280319,10.121272692020241,1647.021581280319,73.12775330396477,19,296.12730614009797,False,5625
5.0,0.65,0.7,10,10,4.0,2648.3980190476145,13.78463512202217,2548.3980190476145,92.07048458149781,19,202.26153070049006,False,3842
5.0,0.65,0.7,10,10,6.0,2709.5156196428784,23.388258669477846,2609.5156196428784,89.86784140969164,19,192.5222326318824,False,3657
5.0,0.65,0.7,10,10,9.0,2711.4137623015595,23.349620006376252,2611.4137623015595,87.22466960352423,19,179.83482271547996,False,3416
5.0,0.65,0.7,10,12,4.0,2779.13211666665,14.852155957156679,2679.13211666665,90.7488986784141,19,223.95121072355144,False,4254
5.0,0.65,0.7,10,12,6.0,2627.552369841292,29.377265236965783,2527.552369841292,88.54625550660793,19,219.79226722398386,False,4175
5.0,0.65,0.7,10,12,9.0,2661.208872817474,33.336493729618674,2561.208872817474,82.81938325991189,19,215.52803401556645,False,4094
5.0,0.65,0.7,10,15,4.0,2821.277905357107,37.66993212379436,2721.277905357107,93.3920704845815,19,248.64164744883252,False,4723
5.0,0.65,0.7,10,15,6.0,2820.34494265873,38.375594488395755,2720.34494265873,91.18942731277532,19,242.21897520899392,False,4601
5.0,0.65,0.7,10,15,9.0,2759.0408964285843,17.308133199726345,2659.0408964285843,88.54625550660793,19,227.95221965984433,False,4330
5.0,0.65,0.7,15,10,4.0,2573.3932970779238,20.260051349186284,2473.3932970779238,91.18942731277532,19,202.47211011818968,False,3846
5.0,0.65,0.7,15,10,6.0,2611.2859321595342,14.395909059418862,2511.2859321595342,89.86784140969164,19,195.62827904295185,False,3716
5.0,0.65,0.7,15,10,9.0,2649.5123133019783,10.520035438825971,2549.5123133019783,84.58149779735683,19,190.3637936004612,False,3616
5.0,0.65,0.7,15,12,4.0,2654.391399320097,20.049195917917977,2554.391399320097,88.98678414096916,19,213.15901556644565,False,4049
5.0,0.65,0.7,15,12,6.0,2720.706464711674,52.06057615494398,2620.706464711674,87.66519823788546,19,214.10662294609398,False,4067
5.0,0.65,0.7,15,12,9.0,2540.5271799020384,23.872436820816816,2440.5271799020384,85.90308370044053,19,206.9469227443067,False,3931
5.0,0.65,0.7,15,15,4.0,2625.2825552309023,17.672092203600805,2525.2825552309023,90.7488986784141,19,238.21796627270106,False,4525
5.0,0.65,0.7,15,15,6.0,2808.556715585857,56.63399127265685,2708.556715585857,89.86784140969164,19,236.63862063995387,False,4495
5.0,0.65,0.7,15,15,9.0,2998.928363676634,16.758396205405298,2898.928363676634,87.66519823788546,19,226.74138800807148,False,4307
5.0,0.65,0.7,20,10,4.0,2519.1817469097937,16.38129695525761,2419.1817469097937,91.62995594713657,19,201.41921302969155,False,3826
5.0,0.65,0.7,20,10,6.0,2664.824093509573,22.990702874121034,2564.824093509573,88.98678414096916,19,203.05120351686364,False,3857
5.0,0.65,0.7,20,10,9.0,2794.2796942293157,17.278316083351765,2694.2796942293157,86.34361233480176,19,190.1532141827616,False,3612
5.0,0.65,0.7,20,12,4.0,2603.4461585963622,30.89833698198697,2503.4461585963622,92.95154185022027,19,230.952976362064,False,4387
5.0,0.65,0.7,20,12,6.0,2725.2065500262956,22.816205145462696,2625.2065500262956,90.30837004405286,19,226.74138800807148,False,4307
5.0,0.65,0.7,20,12,9.0,2713.2683259696346,17.14444608313186,2613.2683259696346,86.34361233480176,19,212.5272773133468,False,4037
5.0,0.65,0.7,20,15,4.0,2639.3152189865064,31.024618068049886,2539.3152189865064,90.30837004405286,19,242.21897520899392,False,4601
5.0,0.65,0.7,20,15,6.0,2598.070834834495,22.92443219852505,2498.070834834495,86.78414096916299,19,240.74491928509656,False,4573
5.0,0.65,0.7,20,15,9.0,2586.6124511177154,17.227469971025958,2486.6124511177154,85.02202643171806,19,237.7441625828769,False,4516
5.0,0.65,0.8,10,10,4.0,2327.276205952317,13.992140066846225,2227.276205952317,90.7488986784141,19,228.84718218506774,False,4347
5.0,0.65,0.8,10,10,6.0,2500.463732341326,7.614963866764296,2400.463732341326,84.58149779735683,19,214.15926780051888,False,4068
5.0,0.65,0.8,10,10,9.0,2596.665892261892,15.89368469498264,2496.665892261892,84.14096916299559,19,204.4726145863361,False,3884
5.0,0.65,0.8,10,12,4.0,2459.9087285714454,9.611651733885255,2359.9087285714454,90.7488986784141,19,244.4827039492649,False,4644
5.0,0.65,0.8,10,12,6.0,2593.5314347222898,7.142554345145796,2493.5314347222898,85.46255506607929,19,230.58446238108965,False,4380
5.0,0.65,0.8,10,12,9.0,2553.198310912726,16.16964242444269,2453.198310912726,81.05726872246696,19,226.68874315364658,False,4306
5.0,0.65,0.8,10,15,4.0,2445.305763888915,17.28976834983143,2345.305763888915,89.42731277533039,19,266.43560824445086,False,5061
5.0,0.65,0.8,10,15,6.0,2654.3734236111322,17.31138817973667,2554.3734236111322,88.98678414096916,19,255.06431968867108,False,4845
5.0,0.65,0.8,10,15,9.0,2603.297907341266,15.520819914394894,2503.297907341266,82.81938325991189,19,244.74592822138945,False,4649
5.0,0.65,0.8,15,10,4.0,2445.129011585622,13.694953476678142,2345.129011585622,92.51101321585902,19,229.53156529259152,False,4360
5.0,0.65,0.8,15,10,6.0,2400.907700972612,14.46350433359462,2300.907700972612,86.34361233480176,19,226.26758431824732,False,4298
5.0,0.65,0.8,15,10,9.0,2377.6976269480374,14.851550537416673,2277.6976269480374,85.02202643171806,19,207.7892404151052,False,3947
5.0,0.65,0.8,15,12,4.0,2602.717288077204,15.041821924039727,2502.717288077204,92.51101321585902,19,255.06431968867108,False,4845
5.0,0.65,0.8,15,12,6.0,2625.6647596042794,14.665161460042814,2525.6647596042794,88.98678414096916,19,242.27162006341885,False,4602
5.0,0.65,0.8,15,12,9.0,2360.342727145032,17.863853184403936,2260.342727145032,84.14096916299559,19,240.58698472182184,False,4570
5.0,0.65,0.8,15,15,4.0,2497.7502623154824,14.714721041846257,2397.7502623154824,92.07048458149781,19,262.85575814355724,False,4993
